,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
1384,0.38499999999999995,0.55,,,1.0,0.0,1,"[('953', 7.422874433554528), ('993', 7.231176256851091), ('244', 6.30968691717095), ('169', 6.149534323224749), ('590', 5.966124308219968), ('572', 5.447968485137422), ('660', 5.0274918526087555), ('971', 4.957148731521817), ('253', 4.8837479381196625), ('522', 4.865758049202906)]","[('953', 5.938299546843623), ('993', 5.784941005480873), ('244', 5.04774953373676), ('169', 4.9196274585798), ('590', 4.772899446575975), ('572', 4.358374788109938), ('660', 4.021993482087004), ('971', 3.9657189852174533), ('253', 3.90699835049573), ('522', 3.892606439362325)]",1.0
1385,0.38499999999999995,0.554,,,1.0,0.0,1,"[('309', 10.470016658691737), ('948', 8.756495878293666), ('481', 7.6123300021805465), ('956', 6.241933966218834), ('383', 5.796877581267876), ('569', 5.535007273256495), ('452', 4.727974928194085), ('962', 4.708057042151378), ('366', 4.135040521445455), ('54', 4.063488133478295)]","[('309', 8.37601332695339), ('948', 7.005196702634933), ('481', 6.089864001744438), ('956', 4.993547172975068), ('383', 4.637502065014301), ('569', 4.428005818605196), ('452', 3.782379942555268), ('962', 3.7664456337211023), ('366', 3.308032417156364), ('54', 3.2507905067826357)]",1.0
1386,0.38499999999999995,0.558,,,1.0,0.0,1,"[('574', 11.303546611290294), ('309', 10.887266776072037), ('233', 9.534167645523507), ('277', 9.464681421514365), ('382', 7.804170396504672), ('487', 7.587741225435678), ('30', 7.538470726881991), ('517', 7.50672598503052), ('481', 6.943377738202909), ('751', 5.9586776876347844)]","[('574', 9.042837289032235), ('309', 8.70981342085763), ('233', 7.6273341164188055), ('277', 7.571745137211493), ('382', 6.243336317203738), ('487', 6.170192980348543), ('30', 6.030776581505593), ('517', 6.005380788024416), ('481', 5.5547021905623275), ('751', 4.766942150107828)]",1.0
1387,0.38999999999999996,0.56,,,1.0,0.0,1,"[('97', 7.252466727424947), ('905', 6.380712398272867), ('838', 5.309799840739832), ('883', 5.276460010368717), ('345', 5.215854485879142), ('300', 5.199545966426903), ('183', 5.138649477270039), ('330', 4.88355640293046), ('402', 4.7905032202267455), ('892', 4.553476666465609)]","[('97', 5.801973381939958), ('905', 5.104569918618294), ('838', 4.247839872591866), ('883', 4.221168008294973), ('345', 4.172683588703314), ('300', 4.159636773141522), ('183', 4.110919581816031), ('330', 3.906845122344368), ('402', 3.8324025761813965), ('892', 3.642781333172487)]",1.0
1388,0.37499999999999994,0.562,,,1.0,0.0,1,"[('691', 4.802483018548705), ('957', 4.619700650216903), ('181', 4.493091045167244), ('399', 4.414385858932219), ('344', 3.8660367847355346), ('602', 3.694715871740374), ('372', 3.631340495364309), ('337', 3.5844872174613873), ('413', 3.584468473566768), ('153', 3.391312296323962)]","[('691', 3.8419864148389644), ('957', 3.695760520173523), ('181', 3.594472836133795), ('399', 3.5315086871457755), ('344', 3.092829427788428), ('602', 3.0557726973922996), ('372', 2.9050723962914473), ('337', 2.86758977396911), ('413', 2.8675747788534145), ('153', 2.71304983705917)]",1.0
1389,0.37499999999999994,0.554,,,1.0,0.0,1,"[('350', 9.167855662882571), ('311', 7.669680989677547), ('397', 6.305838661443845), ('900', 6.226325545639645), ('576', 5.7881795121819195), ('268', 5.7036937609856935), ('901', 5.598506630372891), ('374', 5.417979408562293), ('69', 5.282660577267232), ('855', 5.18454010986539)]","[('350', 7.334284530306057), ('311', 6.135744791742038), ('397', 5.044670929155076), ('900', 4.981060436511716), ('576', 4.630543609745536), ('901', 4.578805304298313), ('268', 4.562955008788555), ('374', 4.334383526849835), ('69', 4.2261284618137855), ('855', 4.147632087892312)]",0.9999028348666821
1390,0.37499999999999994,0.554,,,1.0,0.0,1,"[('282', 4.759057720439674), ('15', 4.489716039610388), ('111', 4.271099123374206), ('9', 3.892998631771631), ('729', 3.813919366583206), ('149', 3.706430142514599), ('414', 3.7050027645624546), ('438', 3.704254134573378), ('862', 3.629129889704471), ('535', 3.4405959210001877)]","[('282', 3.807246176351739), ('15', 3.691772831688311), ('111', 3.4168792986993655), ('9', 3.114398905417305), ('729', 3.051135493266565), ('149', 2.965144114011679), ('414', 2.964002211649964), ('438', 2.9634033076587025), ('862', 2.903303911763577), ('535', 2.7524767368001504)]",1.0
1391,0.37499999999999994,0.546,,,1.0,0.0,1,"[('302', 7.8004051211957695), ('584', 6.256902105785957), ('475', 5.9858980638620665), ('662', 5.959090880748698), ('92', 5.883877164371542), ('472', 5.4092826722939975), ('685', 5.393193639078295), ('308', 5.39193501495567), ('310', 5.357107891686847), ('546', 5.31838141722182)]","[('302', 6.240324096956616), ('584', 5.005521684628766), ('662', 4.867272704598958), ('475', 4.788718451089653), ('92', 4.707101731497234), ('308', 4.413548011964536), ('472', 4.327426137835198), ('685', 4.314554911262636), ('310', 4.285686313349478), ('546', 4.254705133777456)]",0.9997751013743533
1392,0.37999999999999995,0.546,,,1.0,0.0,1,"[('995', 13.749537276280394), ('153', 11.433002727740819), ('245', 11.147070469915318), ('949', 10.118809414211864), ('152', 10.074394287838278), ('905', 9.093295501674707), ('137', 7.02120338535977), ('221', 7.004661489415652), ('817', 6.9120808425467475), ('683', 6.842678712421945)]","[('995', 10.999629821024316), ('153', 9.146402182192656), ('245', 8.917656375932255), ('949', 8.095047531369492), ('152', 8.059515430270622), ('905', 7.274636401339766), ('137', 5.616962708287816), ('221', 5.603729191532522), ('817', 5.529664674037399), ('683', 5.474142969937557)]",1.0
1393,0.37999999999999995,0.54,,,1.0,0.0,1,"[('351', 5.631071915105973), ('358', 5.539846747401795), ('971', 5.3075755594683285), ('799', 4.667459843528229), ('930', 4.606787568731454), ('353', 4.266553692978553), ('323', 4.239413555363789), ('716', 4.156743429411141), ('569', 3.913852502344489), ('191', 3.6740122283719856)]","[('351', 4.504857532084778), ('358', 4.431877397921436), ('971', 4.246060447574663), ('799', 3.733967874822583), ('930', 3.6854300549851633), ('353', 3.4132429543828424), ('323', 3.3915308442910312), ('716', 3.325394743528913), ('569', 3.1310820018755914), ('191', 2.9392097826975885)]",1.0
1394,0.37999999999999995,0.534,,,1.0,0.0,1,"[('827', 4.602752479672815), ('481', 4.3622485186405475), ('881', 4.055035808375811), ('921', 3.9611183124978857), ('887', 3.837510653556785), ('398', 3.7578127313715357), ('368', 3.74988538486748), ('452', 3.7183114897419207), ('181', 3.6546409227416663), ('970', 3.651187089272125)]","[('827', 3.6822019837382522), ('481', 3.4897988149124384), ('881', 3.2440286467006487), ('887', 3.1700085228454284), ('921', 3.168894649998309), ('368', 3.099908307893984), ('398', 3.0062501850972287), ('452', 2.974649191793537), ('181', 2.923712738193333), ('970', 2.9209496714177003)]",0.9992214012658132
1395,0.38499999999999995,0.538,,,1.0,0.0,1,"[('3', 7.379433562506044), ('951', 7.307353073419588), ('224', 6.702154064384917), ('858', 5.40696791154252), ('370', 5.1974247979595605), ('275', 4.898729709450117), ('198', 4.841260210822337), ('839', 4.627028604913303), ('536', 4.565250906446195), ('348', 4.403353318043672)]","[('3', 5.903546850004836), ('951', 5.84588245873567), ('224', 5.361723251507934), ('858', 4.3255743292340165), ('370', 4.157939838367649), ('275', 3.9189837675600936), ('198', 3.8730081686578695), ('839', 3.7016228839306424), ('536', 3.6522007251569564), ('348', 3.522682654434938)]",1.0
1396,0.37999999999999995,0.538,,,1.0,0.0,1,"[('577', 8.894823657058517), ('989', 7.666508143366615), ('157', 7.37543118623925), ('491', 7.354064432076028), ('853', 7.3387374776399055), ('946', 7.088350486355689), ('230', 6.461609845204848), ('440', 6.457341258085383), ('184', 6.3263949121725815), ('584', 6.296077722545246)]","[('577', 7.115858925646814), ('989', 6.133206514693292), ('157', 5.9003449489914), ('491', 5.883251545660823), ('853', 5.870989982111925), ('946', 5.770680389084552), ('230', 5.169287876163878), ('440', 5.165873006468306), ('184', 5.061115929738065), ('584', 5.0368621780361975)]",1.0
1397,0.38499999999999995,0.532,,,1.0,0.0,1,"[('268', 7.18632246049637), ('350', 6.276312572785613), ('68', 5.453891391003768), ('461', 4.711257893725417), ('378', 4.366910763343911), ('321', 3.9664855670866976), ('83', 3.712183416337231), ('170', 3.6264148349092538), ('390', 3.614104865870619), ('780', 3.6121314625920307)]","[('268', 5.749057968397096), ('350', 5.02105005822849), ('68', 4.363113112803014), ('461', 3.769006314980334), ('378', 3.4935286106751287), ('321', 3.173188453669358), ('83', 2.969746733069785), ('170', 2.901131867927403), ('390', 2.8912838926964954), ('780', 2.8897051700736247)]",1.0
1398,0.37999999999999995,0.534,,,1.0,0.0,1,"[('180', 9.721521255549028), ('754', 8.238927828120744), ('863', 7.26587194715267), ('399', 6.794139814781228), ('263', 6.478450966945678), ('883', 6.313877108786865), ('348', 5.862541368812079), ('968', 5.555153598649557), ('200', 5.182465934131875), ('366', 4.989976101778183)]","[('180', 7.777217004439223), ('754', 6.591142262496596), ('863', 5.812697557722136), ('399', 5.4353118518249826), ('263', 5.182760773556542), ('883', 5.051101687029492), ('348', 4.690033095049663), ('968', 4.444122878919646), ('200', 4.1459727473055), ('366', 3.9919808814225464)]",1.0
1399,0.37999999999999995,0.538,,,1.0,0.0,1,"[('149', 13.611009357976053), ('948', 12.445359546521226), ('132', 11.577789783499169), ('77', 11.394437671702073), ('295', 11.256740523009736), ('374', 9.116468989526629), ('336', 8.50971114825209), ('405', 8.37921458222509), ('921', 7.7542918447795), ('910', 7.333274143868854)]","[('149', 10.888807486380843), ('948', 9.956287637216981), ('132', 9.262231826799335), ('77', 9.115550137361659), ('295', 9.005392418407789), ('374', 7.2931751916213035), ('336', 6.807768918601673), ('405', 6.703371665780073), ('921', 6.2034334758236005), ('910', 5.866619315095083)]",1.0
1400,0.37999999999999995,0.544,,,1.0,0.0,1,"[('838', 6.597819485004429), ('948', 5.591734847185975), ('943', 5.394199822491747), ('17', 5.264904054561767), ('9', 4.651282670378654), ('152', 4.53289245408515), ('566', 4.310726838743639), ('120', 4.299828907697857), ('409', 4.28594578325013), ('925', 4.2364785993773895)]","[('838', 5.278255588003543), ('948', 4.47338787774878), ('943', 4.315359857993398), ('17', 4.211923243649414), ('9', 3.7210261363029233), ('152', 3.6263139632681205), ('566', 3.4485814709949114), ('120', 3.439863126158286), ('409', 3.4287566266001046), ('925', 3.3891828795019117)]",1.0
1401,0.36999999999999994,0.55,,,1.0,0.0,1,"[('800', 10.573592273422943), ('473', 10.203776900710634), ('230', 9.995559807603208), ('32', 9.173775749739221), ('435', 7.929003946629978), ('584', 7.485616974176405), ('23', 7.240773660605157), ('915', 6.007929456020354), ('785', 5.960914856356532), ('875', 5.667812226556815)]","[('800', 8.458873818738354), ('473', 8.163021520568508), ('230', 7.9964478460825665), ('32', 7.339020599791377), ('435', 6.343203157303982), ('584', 5.9884935793411245), ('23', 5.792618928484126), ('915', 4.8063435648162836), ('785', 4.768731885085226), ('875', 4.534249781245452)]",1.0
1402,0.36999999999999994,0.548,,,1.0,0.0,1,"[('929', 8.026530412620279), ('370', 6.591881826109538), ('399', 5.527059308061358), ('286', 5.052645924893094), ('20', 4.844265394202427), ('358', 4.829429000166763), ('158', 4.768675277383084), ('156', 4.7296027007026575), ('268', 4.724851144803333), ('82', 4.717530818954236)]","[('929', 6.421224330096223), ('370', 5.27350546088763), ('399', 4.421647446449087), ('286', 4.0421167399144755), ('20', 3.975412315361942), ('156', 3.883682160562126), ('358', 3.8635432001334102), ('158', 3.814940221906467), ('268', 3.7798809158426665), ('82', 3.774024655163389)]",0.9998617668674934
1403,0.37499999999999994,0.552,,,1.0,0.0,1,"[('517', 15.181690300197742), ('989', 11.271569244542322), ('300', 10.563732935140788), ('282', 9.893558083764061), ('382', 9.535768042795091), ('184', 9.503443341938851), ('384', 9.499546983479476), ('370', 8.116302527998727), ('91', 7.306911130323593), ('193', 7.0662174289207575)]","[('517', 12.145352240158195), ('989', 9.017255395633859), ('300', 8.45098634811263), ('282', 7.914846467011249), ('384', 7.699637586783581), ('382', 7.6286144342360735), ('184', 7.602754673551082), ('370', 6.493042022398981), ('91', 5.845528904258875), ('193', 5.652973943136606)]",0.9999850970632507
1404,0.36999999999999994,0.548,,,1.0,0.0,1,"[('407', 6.822989125236565), ('572', 6.800153564948143), ('351', 6.183194451072785), ('933', 5.996683477395314), ('968', 5.839921241509884), ('727', 5.5232144492378605), ('867', 5.291516167275877), ('957', 5.245927404107822), ('247', 5.133562550113727), ('686', 4.807155775760278)]","[('407', 5.458391300189252), ('572', 5.440122851958515), ('351', 4.946555560858228), ('933', 4.797346781916252), ('968', 4.671936993207907), ('727', 4.518571559390288), ('867', 4.233212933820702), ('957', 4.1967419232862575), ('247', 4.106850040090982), ('686', 3.8457246206082227)]",1.0
1405,0.37499999999999994,0.548,,,1.0,0.0,1,"[('334', 7.255242281703729), ('732', 6.42352588188238), ('193', 6.350592451518904), ('916', 6.02072354683358), ('382', 5.252135192116813), ('252', 5.120924082591924), ('77', 5.112582643426979), ('972', 5.051341865537814), ('649', 4.915944909452152), ('721', 4.463602002067888)]","[('334', 5.804193825362983), ('732', 5.138820705505904), ('193', 5.080473961215123), ('916', 4.816578837466864), ('382', 4.201708153693451), ('252', 4.196739266073539), ('77', 4.0900661147415835), ('972', 4.041073492430251), ('649', 3.932755927561722), ('721', 3.5708816016543103)]",1.0
1406,0.37999999999999995,0.554,,,1.0,0.0,1,"[('158', 10.84906593483531), ('350', 10.398181176296564), ('152', 9.183253830332143), ('537', 8.721095693184928), ('960', 8.452810218788006), ('590', 8.413263545260106), ('14', 8.314410634790907), ('230', 7.968862477978047), ('785', 7.955894450939984), ('877', 7.933462985974102)]","[('158', 8.679252747868247), ('350', 8.318544941037251), ('152', 7.3466030642657145), ('537', 6.9768765545479425), ('960', 6.762248175030405), ('14', 6.751528507832726), ('590', 6.730610836208085), ('230', 6.375089982382438), ('785', 6.364715560751987), ('877', 6.346770388779282)]",0.9998623389120217
1407,0.38499999999999995,0.55,,,1.0,0.0,1,"[('409', 13.527348676996306), ('192', 11.931538063520966), ('854', 11.891000189299248), ('230', 11.840391354608622), ('300', 11.118366008951176), ('820', 8.897162431110832), ('720', 8.872729992592525), ('46', 8.617665804283758), ('531', 8.526822402875922), ('248', 7.497092854367766)]","[('409', 10.821878941597046), ('192', 9.545230450816772), ('854', 9.512800151439398), ('230', 9.472313083686897), ('300', 8.894692807160942), ('820', 7.117729944888666), ('720', 7.09818399407402), ('46', 6.894132643427007), ('531', 6.821457922300738), ('248', 5.997674283494213)]",1.0
1408,0.38499999999999995,0.548,,,1.0,0.0,1,"[('230', 13.31428596478119), ('345', 12.707775491630306), ('192', 11.940888790277956), ('294', 11.860755859140571), ('241', 10.55197902036195), ('423', 10.448339986037837), ('307', 10.316820079889778), ('905', 8.571841613639583), ('21', 7.749925565734267), ('949', 7.305493275243401)]","[('230', 10.651428771824953), ('345', 10.166220393304245), ('192', 9.552711032222366), ('294', 9.488604687312458), ('241', 8.44158321628956), ('423', 8.35867198883027), ('307', 8.253456063911823), ('905', 6.857473290911667), ('21', 6.1999404525874136), ('949', 5.844394620194721)]",1.0
1409,0.37999999999999995,0.55,,,1.0,0.0,1,"[('480', 6.701303257402426), ('545', 6.456732889859763), ('662', 5.922185246339942), ('847', 5.87455965222952), ('284', 5.554496812211946), ('800', 5.5437575553082965), ('192', 5.215170227906727), ('604', 5.1313978079075255), ('757', 4.989580176340125), ('37', 4.892589294371765)]","[('480', 5.361042605921941), ('545', 5.165386311887811), ('662', 4.837748197071954), ('847', 4.699647721783616), ('284', 4.443597449769557), ('800', 4.435006044246637), ('604', 4.205118246326021), ('192', 4.1721361823253815), ('757', 3.9916641410721), ('37', 3.914071435497412)]",0.999869491142041
1410,0.38999999999999996,0.548,,,1.0,0.0,1,"[('282', 10.092609119176576), ('350', 9.655817692930416), ('358', 9.479968710192106), ('134', 6.800486882481698), ('859', 6.402305109963181), ('298', 6.154461892532853), ('93', 6.095823661476343), ('761', 5.534141018386837), ('929', 5.5101375402528525), ('660', 5.319540563158438)]","[('282', 8.074087295341261), ('350', 7.724654154344333), ('358', 7.583974968153685), ('134', 5.440389505985358), ('859', 5.121844087970545), ('298', 4.923569514026283), ('93', 4.876658929181075), ('761', 4.427312814709469), ('929', 4.408110032202282), ('660', 4.25563245052675)]",1.0
1411,0.37999999999999995,0.552,,,1.0,0.0,1,"[('69', 8.284878897030621), ('232', 7.489559604352541), ('474', 6.029562624001098), ('600', 5.90805967998844), ('720', 5.866521108437376), ('277', 5.62643320699656), ('282', 5.492908569785677), ('382', 5.16904309368108), ('879', 5.115134031278446), ('165', 5.0269020642687785)]","[('69', 6.627903117624498), ('232', 5.991647683482033), ('474', 4.823650099200879), ('600', 4.726447743990753), ('720', 4.693216886749901), ('277', 4.5011465655972485), ('282', 4.394326855828542), ('382', 4.135234474944864), ('879', 4.092107225022757), ('165', 4.021521651415023)]",1.0
